ticker,source_timestamp,spot,strike,percent_from_spot,net_gex,total_gex,call_gex,put_gex,call_oi,put_oi,total_oi,call_contracts,put_contracts,expirations,collected_at_utc
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,710.0,-4.441453566621804,-121533809.13121006,376220431.1571542,127343311.01297207,-248877120.14418215,48708.0,98033.0,146741.0,30,30,30,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,711.0,-4.306864064602961,-12680304.598123614,45442633.69534107,16381164.548608731,-29061469.146732345,5392.0,9417.0,14809.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,712.0,-4.172274562584119,-15202306.35687726,109176564.4694098,46987129.05626627,-62189435.41314352,13315.0,18272.0,31587.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,713.0,-4.037685060565275,-61114664.945129715,89855873.30578159,14370604.180325935,-75485269.12545565,4177.0,21085.0,25262.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,714.0,-3.9030955585464335,-5328080.255996978,50786174.05621003,22729046.900106527,-28057127.156103507,6453.0,9344.0,15797.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,715.0,-3.768506056527591,-86738684.03392732,481014108.5503446,197137712.25820863,-283876396.29213595,69555.0,103528.0,173083.0,30,30,30,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,716.0,-3.6339165545087484,-46317120.13993599,127382913.64696306,40532896.75351353,-86850016.89344953,10444.0,22872.0,33316.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,717.0,-3.4993270524899054,-14152744.073128028,92788563.0821532,39317909.504512586,-53470653.577640615,10176.0,14079.0,24255.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,718.0,-3.3647375504710633,-27700151.482602313,169178730.22962818,70739289.37351292,-98439440.85611524,17315.0,23287.0,40602.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,719.0,-3.2301480484522207,14168113.728115622,80986086.18500909,47577099.956562355,-33408986.228446733,11174.0,8245.0,19419.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,720.0,-3.095558546433378,319534264.57217413,744384509.1005081,531959386.8363411,-212425122.26416695,140183.0,77715.0,217898.0,30,30,30,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,721.0,-2.9609690444145356,163101000.3853965,204044979.47882986,183572989.9321132,-20471989.54671667,34467.0,4304.0,38771.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,722.0,-2.826379542395693,33446689.44353278,69350581.42392412,51398635.43372845,-17951945.990195673,11076.0,3814.0,14890.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,723.0,-2.6917900403768504,35108874.231083944,62456241.17010274,48782557.700593345,-13673683.469509399,9371.0,2586.0,11957.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,724.0,-2.557200538358008,31985123.139254354,51692970.62453594,41839046.88189515,-9853923.742640793,7632.0,1766.0,9398.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,725.0,-2.4226110363391657,446611695.2244698,813712539.1234176,630162117.1739436,-183550421.94947395,127944.0,71644.0,199588.0,30,30,30,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,726.0,-2.2880215343203227,118819036.62874663,139295229.90572217,129057133.26723439,-10238096.638487771,19868.0,2128.0,21996.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,727.0,-2.1534320323014806,82223897.45296203,94067171.18610567,88145534.31953384,-5921636.866571823,13118.0,1072.0,14190.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,728.0,-2.0188425302826376,69084015.0115352,84962746.73392206,77023380.87272863,-7939365.861193437,11220.0,1436.0,12656.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,729.0,-1.8842530282637955,113848803.7798964,125171037.35914105,119509920.56951873,-5661116.789622332,14985.0,803.0,15788.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,730.0,-1.7496635262449527,456234575.4779611,746401706.920748,601318141.1993545,-145083565.7213934,131935.0,51425.0,183360.0,30,30,30,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,731.0,-1.6150740242261103,114836134.04327086,127360843.79170889,121098488.91748987,-6262354.874219015,14270.0,1037.0,15307.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,732.0,-1.4804845222072678,187468026.37626806,199086909.57823434,193277467.9772512,-5809441.600983135,20165.0,808.0,20973.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,733.0,-1.3458950201884252,90650540.33311738,100351523.43031758,95501031.88171749,-4850491.548600097,9773.0,619.0,10392.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,734.0,-1.2113055181695829,100365205.2002101,106166031.97426912,103265618.58723961,-2900413.3870295174,10937.0,344.0,11281.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,735.0,-1.0767160161507403,366721509.79280967,518416266.40894735,442568888.1008785,-75847378.30806884,75631.0,31756.0,107387.0,30,30,30,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,736.0,-0.9421265141318977,90992306.95948036,98749428.96074618,94870867.96011327,-3878561.00063291,8015.0,419.0,8434.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,737.0,-0.8075370121130552,79657436.53224847,89021211.43284436,84339323.9825464,-4681887.45029795,6455.0,548.0,7003.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,738.0,-0.6729475100942126,100687243.00053477,102755069.66559611,101721156.33306544,-1033913.33253067,7794.0,128.0,7922.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,739.0,-0.5383580080753702,68241123.539737,69999865.51637042,69120494.5280537,-879370.9883167036,6037.0,98.0,6135.0,14,14,14,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,740.0,-0.4037685060565276,601983226.4952582,891229574.7716576,746606400.6334579,-144623174.13819972,148915.0,55353.0,204268.0,31,31,31,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,741.0,-0.2691790040376851,70362875.00366293,70972466.08061276,70667670.54213785,-304795.5384749134,4672.0,37.0,4709.0,15,15,15,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,742.0,-0.13458950201884254,63229343.717611596,69773364.93067534,66501354.32414347,-3272010.6065318766,5327.0,442.0,5769.0,15,15,15,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,743.0,0.0,101472319.6557315,104868732.26560308,103170525.96066728,-1698206.304935785,5930.0,124.0,6054.0,15,15,15,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,744.0,0.13458950201884254,114648378.85023297,115242808.4232182,114945593.63672559,-297214.7864926157,7610.0,25.0,7635.0,15,15,15,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,745.0,0.2691790040376851,454961191.187757,534174632.75908464,494567911.97342086,-39606720.785663806,63861.0,14220.0,78081.0,31,31,31,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,746.0,0.4037685060565276,66132309.691202074,67028111.71608988,66580210.70364598,-447901.01244390383,5122.0,42.0,5164.0,15,15,15,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,747.0,0.5383580080753702,49732110.02232527,59931472.71262599,54831791.36747563,-5099681.345150359,5104.0,489.0,5593.0,15,15,15,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,748.0,0.6729475100942126,132872125.89527734,141035573.6657588,136953849.78051805,-4081723.8852407224,8738.0,586.0,9324.0,15,15,15,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,749.0,0.8075370121130552,59660894.081080236,65549105.77303964,62604999.92705993,-2944105.8459797,4709.0,194.0,4903.0,15,15,15,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,750.0,0.9421265141318977,648202118.0981265,948057363.2264177,798129740.6622721,-149927622.5641456,148207.0,66817.0,215024.0,31,31,31,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,751.0,1.0767160161507403,27452384.010463405,30900933.583679464,29176658.797071435,-1724274.7866080287,2301.0,133.0,2434.0,15,15,15,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,752.0,1.2113055181695829,57011665.29139701,57856295.447927065,57433980.36966204,-422315.0782650249,5563.0,35.0,5598.0,15,15,15,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,753.0,1.3458950201884252,27772893.84958349,27864376.13853101,27818634.99405725,-45741.14447375918,2802.0,5.0,2807.0,15,15,15,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,754.0,1.4804845222072678,13738080.858587349,13823931.611628855,13781006.235108102,-42925.376520753016,1414.0,6.0,1420.0,15,15,15,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,755.0,1.6150740242261103,265799004.49790117,295439217.6924646,280619111.0951829,-14820106.59728171,55838.0,6711.0,62549.0,31,31,31,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,756.0,1.7496635262449527,21480020.063000515,21985196.01192341,21732608.037461963,-252587.97446144707,2804.0,27.0,2831.0,15,15,15,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,757.0,1.8842530282637955,22895175.240575887,22950593.71624331,22922884.4784096,-27709.23783371183,4346.0,5.0,4351.0,15,15,15,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,758.0,2.0188425302826376,22140984.812793463,22505108.24139972,22323046.527096592,-182061.71430312842,4729.0,49.0,4778.0,15,15,15,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,759.0,2.1534320323014806,16508318.912627425,16572140.603001794,16540229.757814609,-31910.845187184997,2954.0,4.0,2958.0,15,15,15,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,760.0,2.2880215343203227,324611455.3552129,399010691.70768386,361811073.53144836,-37199618.176235475,94880.0,15117.0,109997.0,31,31,31,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,761.0,2.4226110363391657,2068885.7481312796,2076247.049692206,2072566.398911743,-3680.6507804633434,373.0,1.0,374.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,762.0,2.557200538358008,1553191.0316597805,1597744.0834197237,1575467.5575397522,-22276.525879971494,238.0,4.0,242.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,763.0,2.6917900403768504,655078.1195490425,662417.0178965775,658747.56872281,-3669.449173767489,103.0,1.0,104.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,764.0,2.826379542395693,1010294.4640829476,1017620.4245290211,1013957.4443059843,-3662.980223036791,167.0,1.0,168.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,765.0,2.9609690444145356,166289215.15951633,201708009.307591,183998612.23355365,-17709397.07403734,53197.0,7802.0,60999.0,31,31,31,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,766.0,3.095558546433378,958126.8869037129,958126.8869037129,958126.8869037129,0.0,179.0,0.0,179.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,767.0,3.2301480484522207,1870374.1849697726,1910196.6146516711,1890285.3998107219,-19911.214840949287,359.0,5.0,364.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,768.0,3.3647375504710633,572663.3260891685,572663.3260891685,572663.3260891685,0.0,114.0,0.0,114.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,769.0,3.4993270524899054,612945.6357354065,612945.6357354065,612945.6357354065,0.0,132.0,0.0,132.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,770.0,3.6339165545087484,338688710.9412393,375949518.39355403,357319114.66739666,-18630403.72615738,102463.0,7988.0,110451.0,30,30,30,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,771.0,3.768506056527591,979362.3946745457,993692.3654028038,986527.3800386747,-7164.9853641289965,247.0,2.0,249.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,772.0,3.9030955585464335,870999.9265942043,928074.2199773974,899537.0732858009,-28537.146691596554,241.0,8.0,249.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,773.0,4.037685060565275,167590.98145891217,167590.98145891217,167590.98145891217,0.0,48.0,0.0,48.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,774.0,4.172274562584119,122357.18195324714,122357.18195324714,122357.18195324714,0.0,38.0,0.0,38.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,775.0,4.306864064602961,152908542.0997546,183994244.88379988,168451393.49177724,-15542851.392022645,61740.0,7483.0,69223.0,30,30,30,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,776.0,4.441453566621804,545930.7315737446,545930.7315737446,545930.7315737446,0.0,196.0,0.0,196.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,777.0,4.5760430686406455,650855.3560007575,657790.268760297,654322.8123805273,-3467.456379769723,237.0,1.0,238.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,778.0,4.710632570659488,536353.0450112694,536353.0450112694,536353.0450112694,0.0,224.0,0.0,224.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,779.0,4.8452220726783315,293472.2033761312,320826.85330643406,307149.5283412826,-13677.324965151447,133.0,4.0,137.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,780.0,4.979811574697174,183393789.35165277,206790251.5962229,195092020.47393784,-11698231.122285074,73561.0,5943.0,79504.0,30,30,30,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,781.0,5.114401076716016,295567.1121989577,302306.24345522095,298936.6778270893,-3369.565628131604,157.0,1.0,158.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,782.0,5.248990578734858,618992.7949497299,618992.7949497299,618992.7949497299,0.0,307.0,0.0,307.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,783.0,5.383580080753701,587866.6761513875,587866.6761513875,587866.6761513875,0.0,320.0,0.0,320.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,784.0,5.518169582772544,380015.88350401394,380015.88350401394,380015.88350401394,0.0,172.0,0.0,172.0,2,2,2,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,785.0,5.652759084791386,41232879.90974987,51961965.32032104,46597422.61503545,-5364542.705285583,19408.0,3523.0,22931.0,30,30,30,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,786.0,5.787348586810229,394577.8209693551,394577.8209693551,394577.8209693551,0.0,298.0,0.0,298.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,787.0,5.921938088829071,163436.08956232562,163436.08956232562,163436.08956232562,0.0,130.0,0.0,130.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,788.0,6.056527590847914,164961.2651724207,164961.2651724207,164961.2651724207,0.0,141.0,0.0,141.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,789.0,6.191117092866756,177944.6779695146,177944.6779695146,177944.6779695146,0.0,164.0,0.0,164.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,790.0,6.3257065948856,90621167.2809468,109688938.7756885,100155053.02831765,-9533885.747370847,44109.0,4326.0,48435.0,30,30,30,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,791.0,6.460296096904441,149510.58162068317,149510.58162068317,149510.58162068317,0.0,158.0,0.0,158.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,792.0,6.594885598923284,149962.36554902003,149962.36554902003,149962.36554902003,0.0,168.0,0.0,168.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,793.0,6.7294751009421265,55423.79937198198,55423.79937198198,55423.79937198198,0.0,64.0,0.0,64.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,794.0,6.864064602960969,154273.39371050612,154273.39371050612,154273.39371050612,0.0,195.0,0.0,195.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,795.0,6.998654104979811,48560550.99875423,58445445.51899193,53502998.25887308,-4942447.260118853,26420.0,3247.0,29667.0,29,29,29,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,796.0,7.133243606998654,110444.75462181045,110444.75462181045,110444.75462181045,0.0,153.0,0.0,153.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,797.0,7.267833109017497,57527.53117562662,57527.53117562662,57527.53117562662,0.0,85.0,0.0,85.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,798.0,7.402422611036339,98075.16552053911,98075.16552053911,98075.16552053911,0.0,149.0,0.0,149.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,799.0,7.537012113055182,181897.56819445343,181897.56819445343,181897.56819445343,0.0,284.0,0.0,284.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,800.0,7.671601615074024,341246297.5934969,383261197.4360905,362253747.51479375,-21007449.921296824,187173.0,15389.0,202562.0,29,29,29,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,801.0,7.806191117092867,57067.07342578258,57067.07342578258,57067.07342578258,0.0,102.0,0.0,102.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,802.0,7.94078061911171,101385.58226076164,101385.58226076164,101385.58226076164,0.0,186.0,0.0,186.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,803.0,8.07537012113055,61098.68806316614,61098.68806316614,61098.68806316614,0.0,115.0,0.0,115.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,804.0,8.209959623149395,103826.60061778645,103826.60061778645,103826.60061778645,0.0,210.0,0.0,210.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,805.0,8.344549125168237,70272544.94137432,79791982.29555078,75032263.61846255,-4759718.677088234,38326.0,2924.0,41250.0,29,29,29,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,806.0,8.47913862718708,29055.591972724942,29055.591972724942,29055.591972724942,0.0,65.0,0.0,65.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,807.0,8.613728129205922,46252.0944466142,46252.0944466142,46252.0944466142,0.0,106.0,0.0,106.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,808.0,8.748317631224763,20878.368993199474,20878.368993199474,20878.368993199474,0.0,49.0,0.0,49.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,809.0,8.882907133243608,40374.57364225586,40374.57364225586,40374.57364225586,0.0,97.0,0.0,97.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,810.0,9.01749663526245,87988809.6559231,107094541.99909173,97541675.82750742,-9552866.171584316,47731.0,5230.0,52961.0,29,29,29,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,811.0,9.152086137281291,32664.66373273156,32664.66373273156,32664.66373273156,0.0,87.0,0.0,87.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,812.0,9.286675639300135,17621.936765235278,17621.936765235278,17621.936765235278,0.0,48.0,0.0,48.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,813.0,9.421265141318976,12209.231088300836,12209.231088300836,12209.231088300836,0.0,34.0,0.0,34.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,814.0,9.55585464333782,15485.130365971401,15485.130365971401,15485.130365971401,0.0,47.0,0.0,47.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,815.0,9.690444145356663,70551009.58611666,80625618.89139175,75588314.23875421,-5037304.652637551,40996.0,3052.0,44048.0,29,29,29,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,816.0,9.825033647375504,442239.07348711195,442239.07348711195,442239.07348711195,0.0,1401.0,0.0,1401.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,817.0,9.959623149394348,16073.80190896542,16073.80190896542,16073.80190896542,0.0,52.0,0.0,52.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,818.0,10.094212651413189,6055.738824271907,6055.738824271907,6055.738824271907,0.0,20.0,0.0,20.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,819.0,10.228802153432031,10680.308489200112,10680.308489200112,10680.308489200112,0.0,36.0,0.0,36.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,820.0,10.363391655450876,84758906.87845099,100360531.69381295,92559719.28613198,-7800812.407680979,57942.0,4148.0,62090.0,29,29,29,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,821.0,10.497981157469717,1425.2593742678127,1425.2593742678127,1425.2593742678127,0.0,5.0,0.0,5.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,822.0,10.632570659488561,11180.889724750135,11180.889724750135,11180.889724750135,0.0,40.0,0.0,40.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,823.0,10.767160161507402,28787.798607558292,28787.798607558292,28787.798607558292,0.0,105.0,0.0,105.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,824.0,10.901749663526244,12995.920014345302,12995.920014345302,12995.920014345302,0.0,52.0,0.0,52.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,825.0,11.036339165545089,42631825.64893931,50985963.814665444,46808894.73180238,-4177069.082863064,33579.0,3577.0,37156.0,29,29,29,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,826.0,11.17092866756393,13960.355468601902,13960.355468601902,13960.355468601902,0.0,58.0,0.0,58.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,827.0,11.305518169582772,13897.451686242288,13897.451686242288,13897.451686242288,0.0,64.0,0.0,64.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,828.0,11.440107671601615,5756.591462178782,5756.591462178782,5756.591462178782,0.0,27.0,0.0,27.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,829.0,11.574697173620457,14238.145569923514,14238.145569923514,14238.145569923514,0.0,68.0,0.0,68.0,1,1,1,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,830.0,11.709286675639301,82492728.0301604,85375826.84774639,83934277.43895338,-1441549.4087930005,50275.0,1543.0,51818.0,29,29,29,2026-09-22T07:12:42.666187+00:00
QQQ,2026-09-22 00:03:13.903440203+00:00,743.0,831.0,11.843876177658142,12537.898791779777,12537.898791779777,12537.898791779777,0.0,57.0,0.0,57.0,1,1,1,2026-09-22T07:12:42.666187+00:00
